Entity,Year,Code,Renewables (% equivalent primary energy),increase,world_avg,world_avg_diff,world_avg_change,Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Solar (% equivalent primary energy),Other Renewables (% equivalent primary energy),Hydro (% renewable),Wind (% renewable),Solar (% renewable),Others (% renewable)
Argentina,2017,ARG,10.964719,0.7977120000000006,11.355979,-0.39125999999999905,14.129202300000003,8.488072,0.16430265,0.0044105537,2.3079337963,77.4,1.5,0.0,21.0
Australia,2017,AUS,6.750127,-0.43904860000000046,11.355979,-4.605852,4.359454799999999,2.2450383,2.196989,1.4830128,0.8250869000000001,33.3,32.5,22.0,12.2
Austria,2017,AUT,34.502872,-1.148982999999994,11.355979,23.146893000000006,13.232966000000001,24.402254,4.18762,0.8086372,5.104360800000005,70.7,12.1,2.3,14.8
Azerbaijan,2017,AZE,3.0498044,-0.2961035999999999,11.355979,-8.306174599999999,9.9831373,2.7917366,0.035328276,0.059466675,0.16327284900000008,91.5,1.2,1.9,5.4
Bangladesh,2017,BGD,0.8946443,0.08854679999999993,11.355979,-10.4613347,12.441200600000002,0.7132308,0.0035214871,0.17552204,0.002369972899999906,79.7,0.4,19.6,0.3
Belarus,2017,BLR,0.6887631,0.34232316999999995,11.355979,-10.6672159,6.503567900000001,0.3888468,0.09290187,0.085239775,0.12177465499999997,56.5,13.5,12.4,17.7
Belgium,2017,BEL,6.910616,0.5531620000000004,11.355979,-4.4453629999999995,4.77529137,0.09825909,2.3712785,1.2033376,3.23774081,1.4,34.3,17.4,46.9
Brazil,2017,BRA,43.280678,-0.25802199999999686,11.355979,31.924699000000004,19.846573,28.998528,3.3128626,0.06503355,10.904253850000002,67.0,7.7,0.2,25.2
Bulgaria,2017,BGR,7.619621,-1.4302694999999996,11.355979,-3.736357999999999,6.0087565,3.469999,1.8454423,1.7213968,0.5827829000000007,45.5,24.2,22.6,7.6
Canada,2017,CAN,29.67364,0.02103999999999928,11.355979,18.317661,8.412174499999995,25.928694,2.0707884,0.2348336,1.4393239999999987,87.4,7.0,0.8,4.9
Chile,2017,CHL,22.405031,2.6986960000000018,11.355979,11.049052000000001,18.0777173,12.6512375,2.1508203,2.3112252,5.291748000000001,56.5,9.6,10.3,23.6
China,2017,CHN,12.138821,0.6078740000000007,11.355979,0.7828420000000005,5.2051462,8.354614,2.184269,0.84473693,0.7552010700000003,68.8,18.0,7.0,6.2
Colombia,2017,COL,32.82906,5.120246999999999,11.355979,21.473081,22.133817300000004,29.92104,0.0016016387,0.0026094727,2.903808888599997,91.1,0.0,0.0,8.8
Croatia,2017,HRV,20.273584,-3.5966340000000017,11.355979,8.917605,25.305742000000002,14.901905,3.3805425,0.22097076,1.7701657400000006,73.5,16.7,1.1,8.7
Cyprus,2017,CYP,3.6376648,-0.02881290000000014,11.355979,-7.7183142,7.473425700000001,0.0,1.7263935,1.4044658,0.5068055,0.0,47.5,38.6,13.9
Czechia,2017,CZE,5.815572,-0.13019800000000004,11.355979,-5.540406999999999,2.7215643,1.0248219,0.323995,1.2023597,3.2643954000000006,17.6,5.6,20.7,56.1
Denmark,2017,DNK,30.301117,4.587637000000001,11.355979,18.945138,33.035503500000004,0.023500083,19.434185,0.9881272,9.855304717000005,0.1,64.1,3.3,32.5
Ecuador,2017,ECU,28.335857,4.707832,11.355979,16.979878,24.218186200000005,27.477312,0.100396864,0.051265407,0.7068827289999994,97.0,0.4,0.2,2.5
Egypt,2017,EGY,3.8699906,-0.26147739999999997,11.355979,-7.4859884,18.4334834,3.192842,0.5267081,0.15044034,1.599999997492496e-07,82.5,13.6,3.9,0.0
Estonia,2017,EST,6.830332,0.4030900000000006,11.355979,-4.525646999999999,8.689619437999998,0.08841564,2.4586325,0.049281567,4.234002293,1.3,36.0,0.7,62.0
Finland,2017,FIN,28.707514,2.120794,11.355979,17.351535,16.531090499999998,11.980607,3.9320335,0.040181402,12.754692098000001,41.7,13.7,0.1,44.4
France,2017,FRA,10.437264,-0.5379819999999995,11.355979,-0.9187149999999988,7.289503599999999,4.75486,2.3833985,0.8839415,2.4150640000000005,45.6,22.8,8.5,23.1
Germany,2017,DEU,16.196213,1.588901,11.355979,4.840234000000001,13.738955599999997,1.3784059,7.2301664,2.5921555,4.995485199999999,8.5,44.6,16.0,30.8
Greece,2017,GRC,14.015645,0.7904,11.355979,2.6596659999999996,11.283015099999998,4.006211,5.5979996,4.0354595,0.3759748999999992,28.6,39.9,28.8,2.7
Hong Kong,2017,HKG,0.06267911,-0.0028222700000000017,11.355979,-11.29329989,7.364726736000001,0.0,0.0007726895,0.004149343,0.0577570775,0.0,1.2,6.6,92.1
Hungary,2017,HUN,3.8641884,0.03383420000000026,11.355979,-7.4917906,2.3947443900000005,0.21732947,0.7487988,0.34476355,2.55329658,5.6,19.4,8.9,66.1
Iceland,2017,ISL,78.81927,-1.094709999999992,11.355979,67.463291,57.618531399999995,58.236427,0.033681512,0.0,20.549161488000003,73.9,0.0,0.0,26.1
India,2017,IND,7.511875,0.5004776,11.355979,-3.8441039999999997,12.489061999999999,4.154272,1.6097115,0.65895945,1.0889320500000002,55.3,21.4,8.8,14.5
Indonesia,2017,IDN,5.283774,-0.19524600000000003,11.355979,-6.072204999999999,12.0188188,2.4153602,0.0,0.0037658229,2.8646479771,45.7,0.0,0.1,54.2
Iran,2017,IRN,1.5620874,0.11558139999999995,11.355979,-9.7938916,10.951071,1.5237875,0.028120033,0.007587544,0.0025923229999999433,97.5,1.8,0.5,0.2
Iraq,2017,IRQ,1.1253452,-0.7111942,11.355979,-10.2306338,11.266390400000002,1.0964707,0.0,0.028874483,1.6999999914724118e-08,97.4,0.0,2.6,0.0
Ireland,2017,IRL,13.157302,1.8879520000000003,11.355979,1.801323,13.330302999999997,1.0084556,10.855493,0.016850302,1.276503098000001,7.7,82.5,0.1,9.7
Israel,2017,ISR,1.7236598,-0.0340201,11.355979,-9.6323192,3.8796991000000007,0.0,0.0,1.5234597,0.2002001,0.0,0.0,88.4,11.6
Italy,2017,ITA,16.149738,-0.8594590000000011,11.355979,4.793759,11.151931300000001,4.976216,2.5685332,3.5292122,5.0757765999999975,30.8,15.9,21.9,31.4
Japan,2017,JPN,8.634004,0.6581433999999993,11.355979,-2.7219750000000005,9.653628,3.987219,0.2930232,2.72758,1.626181799999999,46.2,3.4,31.6,18.8
Kazakhstan,2017,KAZ,4.0426664,-0.3614468999999998,11.355979,-7.3133126,8.1037882,3.8916621,0.117950365,0.032162283,0.0008916519999998679,96.3,2.9,0.8,0.0
Kuwait,2017,KWT,0.040029116,0.010901608999999996,11.355979,-11.315949884,7.473425700000001,0.0,0.010197326,0.029831793,-3.0000000018903794e-09,0.0,25.5,74.5,-0.0
Latvia,2017,LVA,30.69509,8.793029,11.355979,19.339111000000003,27.610732499999997,23.809986,0.81529516,0.0023940944,6.0674147456000025,77.6,2.7,0.0,19.8
Lithuania,2017,LTU,10.216778,1.245732499999999,11.355979,-1.139201,6.267296,2.3328154,5.281364,0.26333246,2.3392661400000003,22.8,51.7,2.6,22.9
Luxembourg,2017,LUX,3.8070426,0.7545085999999999,11.355979,-7.5489364,2.33356695,0.5138962,1.4089437,0.65078086,1.2334218399999999,13.5,37.0,17.1,32.4
Malaysia,2017,MYS,6.291511,1.443232,11.355979,-5.064468,8.6250236,6.01211,0.0,0.07390287,0.20549813,95.6,0.0,1.2,3.3
Mexico,2017,MEX,6.372722,0.24122940000000082,11.355979,-4.983256999999999,9.911286999999998,3.84663,1.2826806,0.14330882,1.1001025800000002,60.4,20.1,2.2,17.3
Morocco,2017,MAR,5.2868266,-0.3083583999999995,11.355979,-6.069152399999999,20.13248,1.3513453,3.4617682,0.47371322,-1.1999999965928154e-07,25.6,65.5,9.0,-0.0
Netherlands,2017,NLD,5.4899817,0.8135707000000005,11.355979,-5.865997299999999,6.313079369999999,0.016620426,2.8508406,0.5946028,2.027917874,0.3,51.9,10.8,36.9
New Zealand,2017,NZL,37.083,-1.9078700000000026,11.355979,25.727021,15.883623999999994,25.827286,2.1451554,0.078837484,9.031721115999998,69.6,5.8,0.2,24.4
North Macedonia,2017,MKD,11.811469,-6.334538999999998,11.355979,0.45549000000000106,18.508447,10.038714,0.9989179,0.21474747,0.5590896300000001,85.0,8.5,1.8,4.7
Norway,2017,NOR,69.260994,-0.6052960000000098,11.355979,57.905015,10.42223700000001,67.75939,1.3622999,0.019074578,0.12022952200000038,97.8,2.0,0.0,0.2
Oman,2017,OMN,0.011463476,0.0081259346,11.355979,-11.344515524,7.473425700000001,0.0,0.0,0.011463476,0.0,0.0,0.0,100.0,0.0
Pakistan,2017,PAK,9.67495,-1.4120229999999996,11.355979,-1.6810289999999988,16.7265974,8.534332,0.49811807,0.27804953,0.3644504000000016,88.2,5.1,2.9,3.8
Peru,2017,PER,26.171818,3.5951379999999986,11.355979,14.815838999999999,23.625140899999998,24.546741,0.90626657,0.27837527,0.44043515999999744,93.8,3.5,1.1,1.7
Philippines,2017,PHL,11.504091,-0.4716989999999992,11.355979,0.14811200000000113,20.1610043,4.8121514,0.5475472,0.6014198,5.542972600000001,41.8,4.8,5.2,48.2
Poland,2017,POL,6.1909957,0.14050100000000043,11.355979,-5.164983299999999,3.4062516,0.5649638,3.2902524,0.036413673,2.299365827,9.1,53.1,0.6,37.1
Portugal,2017,PRT,21.441805,-7.8346180000000025,11.355979,10.085825999999999,23.510310999999998,5.198668,10.797572,0.8745258,4.571039199999997,24.2,50.4,4.1,21.3
Qatar,2017,QAT,0.06931601,0.00217204,11.355979,-11.28666299,7.473425700000001,0.0,0.0,0.0039662058,0.0653498042,0.0,0.0,5.7,94.3
Romania,2017,ROU,16.684114,-2.2589729999999975,11.355979,5.328135000000001,13.522810999999999,9.915947,5.067436,1.2697667,0.4309643000000021,59.4,30.4,7.6,2.6
Russia,2017,RUS,6.1212683,-0.05013670000000037,11.355979,-5.2347107,6.8301043,6.081807,0.004565553,0.017868059,0.017027687999999257,99.4,0.1,0.3,0.3
Saudi Arabia,2017,SAU,0.0056249667,0.0016615627,11.355979,-11.3503540333,7.473425700000001,0.0,0.0,0.0056249667,0.0,0.0,0.0,100.0,0.0
Singapore,2017,SGP,0.28081223,-0.00832577000000001,11.355979,-11.07516677,7.473425700000001,0.0,0.0,0.032768123,0.24804410699999999,0.0,0.0,11.7,88.3
Slovakia,2017,SVK,9.412673,-0.5842700000000001,11.355979,-1.9433059999999998,5.1299779999999995,5.924069,0.008222569,0.693242,2.7871394309999995,62.9,0.1,7.4,29.6
Slovenia,2017,SVN,14.848828,-2.2670590000000015,11.355979,3.4928489999999996,18.92387,12.734957,0.018830337,0.9345171,1.160523563,85.8,0.1,6.3,7.8
South Africa,2017,ZAF,2.406186,0.7851694,11.355979,-8.949793,5.038994999999999,0.35358673,1.0574758,0.9115916,0.08353187000000006,14.7,43.9,37.9,3.5
South Korea,2017,KOR,2.4301844,0.40337239999999985,11.355979,-8.9257946,6.9886766,0.21556422,0.16646202,0.593845,1.4543131599999999,8.9,6.8,24.4,59.8
Spain,2017,ESP,15.68235,-2.927498,11.355979,4.326371,16.8508568,3.0321388,8.130111,2.3699522,2.1501479999999997,19.3,51.8,15.1,13.7
Sri Lanka,2017,LKA,12.293098,0.05925799999999981,11.355979,0.9371190000000009,23.962220000000002,10.537182,0.9587689,0.58708644,0.2100606600000009,85.7,7.8,4.8,1.7
Sweden,2017,SWE,43.339447,1.2567469999999972,11.355979,31.983468000000002,20.089769000000004,27.115255,7.3498025,0.09599944,8.77839006,62.6,17.0,0.2,20.3
Switzerland,2017,CHE,32.014774,-0.2726289999999949,11.355979,20.658795000000005,17.383587,28.637695,0.111710615,1.413601,1.851767385000002,89.5,0.3,4.4,5.8
Taiwan,2017,TWN,2.1802807,-0.07556960000000013,11.355979,-9.1756983,16.373403300000003,1.0731953,0.33937898,0.3285411,0.4391653199999999,49.2,15.6,15.1,20.1
Thailand,2017,THA,5.3063264,0.7063508000000001,11.355979,-6.0496526,9.7342543,0.84391963,0.19967349,0.8179592,3.4447740799999993,15.9,3.8,15.4,64.9
Trinidad and Tobago,2017,TTO,0.0065434193,-0.0004421133000000006,11.355979,-11.3494355807,7.616215603000001,0.0,0.0,0.0065434193,0.0,0.0,0.0,100.0,0.0
Turkey,2017,TUR,13.170472,-1.309061999999999,11.355979,1.8144930000000006,11.101193799999999,8.668245,2.6657252,0.43019247,1.4063093299999998,65.8,20.2,3.3,10.7
Turkmenistan,2017,TKM,0.008254031,1.86909999999995e-05,11.355979,-11.347724969,7.465942471000001,0.0025724638,0.0,0.0056815674,-2.0000000006820118e-10,31.2,0.0,68.8,-0.0
Ukraine,2017,UKR,2.9754004,0.6087433999999998,11.355979,-8.3805786,3.9671231999999996,2.4414473,0.26833075,0.19692327,0.06869907999999972,82.1,9.0,6.6,2.3
United Arab Emirates,2017,ARE,0.15412748,0.08710516000000001,11.355979,-11.20185152,7.473425700000001,0.0,0.0,0.15264028,0.0014872000000000218,0.0,0.0,99.0,1.0
United Kingdom,2017,GBR,12.948246,1.910615,11.355979,1.5922669999999997,13.7313811,0.6966149,5.879209,1.3590866,5.013335499999998,5.4,45.4,10.5,38.7
United States,2017,USA,9.082049,0.7969629999999999,11.355979,-2.27393,2.550483999999999,3.0593252,2.6476958,0.8045766,2.5704513999999996,33.7,29.2,8.9,28.3
Uzbekistan,2017,UZB,3.9722855,0.4043494999999999,11.355979,-7.3836935,8.231224,3.9691355,0.0,0.0031504296,-4.296000002358344e-07,99.9,0.0,0.1,-0.0
Venezuela,2017,VEN,21.93996,1.9932459999999992,11.355979,10.583981,21.347299900000003,21.902815,0.029778989,0.0012371612,0.006128849799998875,99.8,0.1,0.0,0.0
Vietnam,2017,VNM,24.208347,5.026432,11.355979,12.852368,22.283662800000002,24.084703,0.09622995,0.0021982454,0.02521580459999876,99.5,0.4,0.0,0.1
World,2017,OWID_WRL,11.355979,0.42578400000000016,11.355979,0.0,0.0,6.881175,1.928078,0.7531558,1.7935701999999996,60.6,17.0,6.6,15.8
Algeria,2018,DZA,0.28767928,0.04066098999999998,11.741059,-11.45337972,12.29859025,0.046107795,0.003938928,0.23763257,-1.300000002091295e-08,16.0,1.4,82.6,-0.0
Argentina,2018,ARG,11.39763,0.43291099999999894,11.741059,-0.34342900000000043,14.129202300000003,8.683492,0.38005105,0.029088747,2.3049982030000002,76.2,3.3,0.3,20.2
Australia,2018,AUS,8.300061,1.5499339999999995,11.741059,-3.4409980000000004,4.359454799999999,2.8250666,2.6538167,2.0125694,0.8086083,34.0,32.0,24.2,9.7
Austria,2018,AUT,34.568928,0.06605599999999612,11.741059,22.827869,13.232966000000001,24.417084,3.912159,0.943997,5.295688,70.6,11.3,2.7,15.3
Azerbaijan,2018,AZE,3.070157,0.020352599999999832,11.741059,-8.670902,9.9831373,2.7306602,0.12772942,0.060636796,0.15113058400000004,88.9,4.2,2.0,4.9
Bangladesh,2018,BGD,0.7471175,-0.14752679999999996,11.741059,-10.9939415,12.441200600000002,0.5627178,0.0033041975,0.17885798,0.00223752249999995,75.3,0.4,23.9,0.3
Belarus,2018,BLR,0.57909614,-0.10966695999999998,11.741059,-11.16196286,6.503567900000001,0.27899364,0.085248046,0.101608805,0.113245649,48.2,14.7,17.5,19.6
Belgium,2018,BEL,7.41519,0.5045739999999999,11.741059,-4.325869,4.77529137,0.106526494,2.7593384,1.4224912,3.1268339060000003,1.4,37.2,19.2,42.2
Brazil,2018,BRA,46.080498,2.799819999999997,11.741059,34.339439,19.846573,30.113998,3.7529275,0.26798302,11.945589479999999,65.4,8.1,0.6,25.9
Bulgaria,2018,BGR,11.799093,4.179471999999999,11.741059,0.05803399999999925,6.0087565,6.25686,1.6024845,1.6324548,2.3072936999999993,53.0,13.6,13.8,19.6
Canada,2018,CAN,28.814518,-0.8591219999999993,11.741059,17.073459,8.412174499999995,24.999146,2.1471786,0.2459769,1.4222164999999998,86.8,7.5,0.9,4.9
Chile,2018,CHL,24.343296,1.9382649999999977,11.741059,12.602236999999999,18.0777173,13.207187,2.0279224,2.8931642,6.2150224,54.3,8.3,11.9,25.5
China,2018,CHN,12.807393,0.6685719999999993,11.741059,1.0663339999999994,5.2051462,8.221995,2.508665,1.2131844,0.8635485999999994,64.2,19.6,9.5,6.7
Colombia,2018,COL,31.99955,-0.8295099999999991,11.741059,20.258491,22.133817300000004,28.828716,0.022105752,0.006106545,3.142621702999999,90.1,0.1,0.0,9.8
Croatia,2018,HRV,26.73535,6.461766000000001,11.741059,14.994291,25.305742000000002,20.756304,3.599316,0.2018787,2.1778513000000004,77.6,13.5,0.8,8.1
Cyprus,2018,CYP,3.8665202,0.22885540000000004,11.741059,-7.8745388,7.473425700000001,0.0,1.7980142,1.563451,0.5050550000000003,0.0,46.5,40.4,13.1
Czechia,2018,CZE,5.6855097,-0.13006230000000052,11.741059,-6.0555493,2.7215643,0.88972116,0.33312875,1.2791325,3.18352729,15.6,5.9,22.5,56.0
Denmark,2018,DNK,29.154387,-1.1467300000000016,11.741059,17.413328,33.035503500000004,0.019714953,18.442577,1.2642307,9.427864346999998,0.1,63.3,4.3,32.3
Ecuador,2018,ECU,27.386934,-0.9489230000000006,11.741059,15.645875,24.218186200000005,26.571339,0.103131704,0.048932124,0.6635311720000018,97.0,0.4,0.2,2.4
Egypt,2018,EGY,4.0554056,0.18541500000000033,11.741059,-7.6856534,18.4334834,3.1774135,0.74085003,0.13714299,-9.199999998765751e-07,78.4,18.3,3.4,-0.0
Estonia,2018,EST,7.507283,0.6769509999999999,11.741059,-4.233776,8.689619437999998,0.051110126,2.1670735,0.104953036,5.184146338,0.7,28.9,1.4,69.1
Finland,2018,FIN,28.641554,-0.06596000000000046,11.741059,16.900495,16.531090499999998,10.503395,4.6684427,0.07195746,13.397758840000002,36.7,16.3,0.3,46.8
France,2018,FRA,12.132495,1.6952309999999997,11.741059,0.39143600000000056,7.289503599999999,6.058622,2.7044618,0.98691845,2.382492750000001,49.9,22.3,8.1,19.6
Germany,2018,DEU,17.084951,0.888738,11.741059,5.343892,13.738955599999997,1.2341868,7.6697044,3.0315113,5.1495485,7.2,44.9,17.7,30.1
Greece,2018,GRC,13.455227,-0.5604179999999985,11.741059,1.7141680000000008,11.283015099999998,4.76642,5.228511,3.1458173,0.31447870000000044,35.4,38.9,23.4,2.3
Hong Kong,2018,HKG,0.06412575,0.001446639999999999,11.741059,-11.67693325,7.364726736000001,0.0,0.00050945824,0.0046439376,0.05897235416,0.0,0.8,7.2,92.0
Hungary,2018,HUN,4.1346164,0.27042799999999945,11.741059,-7.6064426,2.3947443900000005,0.21643312,0.5917789,0.61322725,2.7131771299999996,5.2,14.3,14.8,65.6
Iceland,2018,ISL,77.96496,-0.8543099999999981,11.741059,66.22390100000001,57.618531399999995,54.988987,0.01738761,0.0,22.958585390000003,70.5,0.0,0.0,29.4
India,2018,IND,7.9128056,0.4009306000000006,11.741059,-3.8282533999999995,12.489061999999999,3.9928124,1.7231226,1.0380032,1.1588674000000005,50.5,21.8,13.1,14.6
Indonesia,2018,IDN,7.393458,2.1096839999999997,11.741059,-4.347601,12.0188188,2.5147238,0.022080738,0.010491776,4.846161686,34.0,0.3,0.1,65.5
Iran,2018,IRN,0.9227302,-0.6393572000000001,11.741059,-10.8183288,10.951071,0.837491,0.063846126,0.018882794,0.002510279999999955,90.8,6.9,2.0,0.3
Iraq,2018,IRQ,0.9119535,-0.21339169999999996,11.741059,-10.8291055,11.266390400000002,0.7554572,0.0,0.15649629,9.999999911469715e-09,82.8,0.0,17.2,0.0
Ireland,2018,IRL,14.717063,1.559761,11.741059,2.9760039999999996,13.330302999999997,0.9841838,12.250743,0.030770939,1.4513652609999994,6.7,83.2,0.2,9.9
Israel,2018,ISR,1.8638786,0.14021879999999998,11.741059,-9.8771804,3.8796991000000007,0.0,0.0,1.657834,0.20604460000000002,0.0,0.0,88.9,11.1
Italy,2018,ITA,17.727497,1.5777590000000004,11.741059,5.986438,11.151931300000001,6.9688334,2.5286872,3.2334094,4.996566999999998,39.3,14.3,18.2,28.2
Japan,2018,JPN,9.322305,0.6883010000000009,11.741059,-2.418754,9.653628,4.0763874,0.32391658,3.1218371,1.8001639200000006,43.7,3.5,33.5,19.3
Kazakhstan,2018,KAZ,3.3888385,-0.6538279,11.741059,-8.3522205,8.1037882,3.2243009,0.11973126,0.043895688,0.0009106520000000534,95.1,3.5,1.3,0.0
Kuwait,2018,KWT,0.03133408,-0.008695035999999996,11.741059,-11.70972492,7.473425700000001,0.0,0.001114937,0.030219141,1.9999999989472883e-09,0.0,3.6,96.4,0.0
Latvia,2018,LVA,22.432663,-8.262426999999999,11.741059,10.691604000000002,27.610732499999997,14.76819,0.7412003,0.0077157556,6.915556944400001,65.8,3.3,0.0,30.8
Lithuania,2018,LTU,8.702936,-1.5138420000000004,11.741059,-3.0381230000000006,6.267296,1.61836,4.2993555,0.325174,2.4600464999999994,18.6,49.4,3.7,28.3
Luxembourg,2018,LUX,4.1558747,0.3488321000000001,11.741059,-7.5851843,2.33356695,0.5286288,1.4505132,0.68216705,1.4945656500000002,12.7,34.9,16.4,36.0
Malaysia,2018,MYS,6.2534175,-0.03809349999999956,11.741059,-5.4876415,8.6250236,5.758594,0.0,0.13825002,0.3565734799999999,92.1,0.0,2.2,5.7
Mexico,2018,MEX,6.939361,0.5666389999999994,11.741059,-4.801698,9.911286999999998,3.9177847,1.5784972,0.3835106,1.0595685000000001,56.5,22.7,5.5,15.3
Morocco,2018,MAR,7.1069336,1.8201069999999993,11.741059,-4.6341254,20.13248,1.8560387,4.209511,1.0413839,-4.440892098500626e-16,26.1,59.2,14.7,-0.0
Netherlands,2018,NLD,5.991268,0.5012862999999994,11.741059,-5.749791,6.313079369999999,0.019507298,2.82938,0.99494606,2.1474346420000003,0.3,47.2,16.6,35.8
New Zealand,2018,NZL,38.162262,1.079262,11.741059,26.421203,15.883623999999994,26.969793,2.1243002,0.10318351,8.96498529,70.7,5.6,0.3,23.5
North Macedonia,2018,MKD,17.787132,5.975662999999999,11.741059,6.046073,18.508447,16.119377,0.87588227,0.20505467,0.5868180599999997,90.6,4.9,1.2,3.3
Norway,2018,NOR,68.85805,-0.40294399999999087,11.741059,57.116991000000006,10.42223700000001,66.84572,1.8645836,0.029277394,0.11846900600000572,97.1,2.7,0.0,0.2
Oman,2018,OMN,0.010915677,-0.0005477989999999999,11.741059,-11.730143323,7.473425700000001,0.0,0.0,0.010915677,0.0,0.0,0.0,100.0,0.0
Pakistan,2018,PAK,9.416381,-0.2585690000000014,11.741059,-2.3246780000000005,16.7265974,8.028025,0.7711612,0.27864158,0.33855321999999993,85.3,8.2,3.0,3.6
Peru,2018,PER,26.795403,0.623585000000002,11.741059,15.054344,23.625140899999998,24.49088,1.1970791,0.6347929,0.4726509999999996,91.4,4.5,2.4,1.8
Philippines,2018,PHL,11.201896,-0.3021950000000011,11.741059,-0.5391630000000003,20.1610043,4.544078,0.5583021,0.60488373,5.49463217,40.6,5.0,5.4,49.1
Poland,2018,POL,5.8507967,-0.34019900000000014,11.741059,-5.8902623,3.4062516,0.42734784,2.7764595,0.06507834,2.5819110199999997,7.3,47.5,1.1,44.1
Portugal,2018,PRT,26.900106,5.458301000000002,11.741059,15.159047000000001,23.510310999999998,10.656318,10.8489275,0.8641652,4.530695300000001,39.6,40.3,3.2,16.8
Qatar,2018,QAT,0.06936814,5.2129999999997456e-05,11.741059,-11.67169086,7.473425700000001,0.0,0.0,0.003950496,0.065417644,0.0,0.0,5.7,94.3
Romania,2018,ROU,17.542227,0.8581129999999995,11.741059,5.8011680000000005,13.522810999999999,11.788935,4.21932,1.1819701,0.3520019000000003,67.2,24.1,6.7,2.0
Russia,2018,RUS,6.0467625,-0.07450579999999984,11.741059,-5.6942965,6.8301043,6.003823,0.0074689705,0.019666363,0.015804166500000133,99.3,0.1,0.3,0.3
Saudi Arabia,2018,SAU,0.013882196,0.008257229299999998,11.741059,-11.727176803999999,7.473425700000001,0.0,0.0,0.013882196,0.0,0.0,0.0,100.0,0.0
Singapore,2018,SGP,0.2784224,-0.0023898299999999817,11.741059,-11.4626366,7.473425700000001,0.0,0.0,0.035665236,0.24275716400000003,0.0,0.0,12.8,87.2
Slovakia,2018,SVK,8.504163,-0.9085099999999997,11.741059,-3.2368959999999998,5.1299779999999995,4.9709754,0.008301102,0.81003374,2.714852758,58.5,0.1,9.5,31.9
Slovenia,2018,SVN,16.982708,2.1338799999999996,11.741059,5.241648999999999,18.92387,15.090086,0.019297538,0.81784046,1.0554840019999994,88.9,0.1,4.8,6.2
South Africa,2018,ZAF,2.6591578,0.2529718000000001,11.741059,-9.0819012,5.038994999999999,0.21737102,1.1923215,1.1527566,0.0967086800000001,8.2,44.8,43.4,3.6
South Korea,2018,KOR,2.7460184,0.31583400000000017,11.741059,-8.9950406,6.9886766,0.2524222,0.18520775,0.7630306,1.5453578500000003,9.2,6.7,27.8,56.3
Spain,2018,ESP,18.230534,2.548183999999999,11.741059,6.489474999999999,16.8508568,5.548805,8.225432,2.0595903,2.3967066999999993,30.4,45.1,11.3,13.1
Sri Lanka,2018,LKA,18.060566,5.767468000000001,11.741059,6.3195070000000015,23.962220000000002,16.163015,0.8226135,0.81000876,0.2649287399999999,89.5,4.6,4.5,1.5
Sweden,2018,SWE,42.218502,-1.120944999999999,11.741059,30.477443,20.089769000000004,26.28328,7.0412083,0.16562068,8.728393019999999,62.3,16.7,0.4,20.7
Switzerland,2018,CHE,31.950867,-0.06390700000000393,11.741059,20.209808,17.383587,28.454914,0.10030569,1.5991362,1.7965111100000002,89.1,0.3,5.0,5.6
Taiwan,2018,TWN,2.1791105,-0.001170199999999788,11.741059,-9.5619485,16.373403300000003,0.86607224,0.3299156,0.5241131,0.45900956000000015,39.7,15.1,24.1,21.1
Thailand,2018,THA,6.3802214,1.0738950000000003,11.741059,-5.3608376,9.7342543,1.3195095,0.2850219,0.7880222,3.9876678,20.7,4.5,12.4,62.5
Trinidad and Tobago,2018,TTO,0.0062400484,-0.00030337089999999973,11.741059,-11.7348189516,7.616215603000001,0.0,0.0,0.0062400484,0.0,0.0,0.0,100.0,0.0
Turkey,2018,TUR,14.846624,1.676152,11.741059,3.1055650000000004,11.101193799999999,8.9715605,2.9859848,1.1674696,1.7216090999999993,60.4,20.1,7.9,11.6
Turkmenistan,2018,TKM,0.007368346,-0.0008856850000000006,11.741059,-11.733690654,7.465942471000001,0.002295435,0.0,0.0050729117,-7.00000000672385e-10,31.2,0.0,68.8,-0.0
Ukraine,2018,UKR,3.4212277,0.44582730000000037,11.741059,-8.3198313,3.9671231999999996,2.7262018,0.31069344,0.28954306,0.09478940000000008,79.7,9.1,8.5,2.8
United Arab Emirates,2018,ARE,0.2737676,0.11964011999999999,11.741059,-11.4672914,7.473425700000001,0.0,0.0,0.2722605,0.0015070999999999835,0.0,0.0,99.4,0.6
United Kingdom,2018,GBR,14.526468,1.5782220000000002,11.741059,2.7854089999999996,13.7313811,0.6435993,6.7286425,1.4978864,5.6563398,4.4,46.3,10.3,38.9
United States,2018,USA,8.964939,-0.11711000000000027,11.741059,-2.7761200000000006,2.550483999999999,2.8621294,2.7228076,0.9323259,2.447676099999999,31.9,30.4,10.4,27.3
Uzbekistan,2018,UZB,2.9270332,-1.0452523,11.741059,-8.8140258,8.231224,2.92365,0.0,0.0033832802,-8.019999996923544e-08,99.9,0.0,0.1,-0.0
Venezuela,2018,VEN,22.038906,0.09894600000000153,11.741059,10.297847,21.347299900000003,21.993937,0.03601453,0.0014970746,0.00745739540000181,99.8,0.2,0.0,0.0
Vietnam,2018,VNM,20.761816,-3.4465310000000002,11.741059,9.020757,22.283662800000002,20.58052,0.11862744,0.025574816,0.03709374399999968,99.1,0.6,0.1,0.2
